Airline,Aircraft,Day,Time,Price ( AUD ),Scheduled Time,Actual Time
quantas,qf444,23 aug 2024,14.0,230.0,1:00 PM,1:22 PM
quantas,qf444,23 sep 2024,13.0,436.0,1:00 PM,1:22 PM
quantas,qf444,24 aug 2024,14.0,230.0,1:00 PM,1:05 PM
quantas,qf444,24 sep 2024,13.0,375.0,1:00 PM,1:05 PM
quantas,qf444,25 aug 2024,14.0,230.0,1:00 PM,1:24 PM
quantas,qf444,25 sep 2024,13.0,320.0,1:00 PM,1:24 PM
quantas,qf444,26 aug 2024,14.0,230.0,1:00 PM,1:11 PM
quantas,qf444,26 sep 2024,13.0,375.0,1:00 PM,1:11 PM
quantas,qf444,27 aug 2024,14.0,230.0,1:00 PM,1:11 PM
quantas,qf444,27 sep 2024,13.0,320.0,1:00 PM,1:11 PM
quantas,qf444,28 aug 2024,14.0,230.0,1:00 PM,1:22 PM
quantas,qf444,28 sep 2024,13.0,179.0,1:00 PM,1:22 PM
quantas,qf444,29 aug 2024,14.0,230.0,1:00 PM,1:42 PM
quantas,qf444,29 sep 2024,13.0,590.0,1:00 PM,1:42 PM
quantas,qf444,3 oct 2024,13.0,320.0,1:00 PM,1:42 PM
quantas,qf444,30 aug 2024,14.0,230.0,1:00 PM,1:27 PM
quantas,qf444,30 sep 2024,13.0,320.0,1:00 PM,1:27 PM
quantas,qf444,31 aug 2024,14.0,230.0,1:00 PM,1:16 PM
quantas,qf444,4 oct 2024,12.0,436.0,1:00 PM,1:16 PM
quantas,qf444,5 oct 2024,13.0,320.0,1:00 PM,1:16 PM
quantas,qf444,6 oct 2024,13.0,436.0,1:00 PM,1:16 PM
quantas,qf448,02 aug 2024,14.0,230.0,2:00 PM,2:17 PM
quantas,qf448,03 aug 2024,14.0,230.0,2:00 PM,2:25 PM
quantas,qf448,04 aug 2024,14.0,230.0,2:00 PM,2:06 PM
quantas,qf448,05 aug 2024,14.0,230.0,2:00 PM,2:09 PM
quantas,qf448,06 aug 2024,14.0,230.0,2:00 PM,2:12 PM
quantas,qf448,07 aug 2024,14.0,230.0,2:00 PM,2:12 PM
quantas,qf448,08 aug 2024,14.0,230.0,2:00 PM,2:15 PM
quantas,qf448,09 aug 2024,14.0,230.0,2:00 PM,2:06 PM
quantas,qf448,1 aug 2024,14.0,230.0,2:00 PM,2:23 PM
quantas,qf448,1 oct 2024,14.0,270.0,2:00 PM,2:23 PM
quantas,qf448,10 aug 2024,14.0,230.0,2:00 PM,2:12 PM
quantas,qf448,11 aug 2024,14.0,230.0,2:00 PM,2:12 PM
quantas,qf448,12 aug 2024,14.0,230.0,2:00 PM,2:17 PM
quantas,qf448,13 aug 2024,14.0,230.0,2:00 PM,2:16 PM
quantas,qf448,14 aug 2024,14.0,230.0,2:00 PM,2:26 PM
quantas,qf448,15 aug 2024,14.0,230.0,2:00 PM,2:35 PM
quantas,qf448,16 aug 2024,14.0,230.0,2:00 PM,2:10 PM
quantas,qf448,17 aug 2024,14.0,230.0,2:00 PM,2:16 PM
quantas,qf448,18 aug 2024,14.0,230.0,2:00 PM,2:09 PM
quantas,qf448,19 aug 2024,14.0,230.0,2:00 PM,2:35 PM
quantas,qf448,2 oct 2024,14.0,320.0,2:00 PM,2:35 PM
quantas,qf448,20 aug 2024,14.0,230.0,2:00 PM,2:35 PM
quantas,qf448,21 aug 2024,14.0,230.0,2:00 PM,2:10 PM
quantas,qf448,22 aug 2024,14.0,230.0,2:00 PM,2:10 PM
quantas,qf448,22 sep 2024,14.0,1046.0,2:00 PM,2:10 PM
quantas,qf448,23 aug 2024,14.0,230.0,2:00 PM,2:10 PM
quantas,qf448,23 sep 2024,14.0,508.0,2:00 PM,2:10 PM
quantas,qf448,24 aug 2024,14.0,230.0,2:00 PM,2:14 PM
quantas,qf448,24 sep 2024,14.0,436.0,2:00 PM,2:14 PM
quantas,qf448,25 aug 2024,14.0,230.0,2:00 PM,2:14 PM
quantas,qf448,25 sep 2024,14.0,320.0,2:00 PM,2:14 PM
quantas,qf448,26 aug 2024,14.0,230.0,2:00 PM,2:55 PM
quantas,qf448,26 sep 2024,14.0,436.0,2:00 PM,2:55 PM
quantas,qf448,27 aug 2024,14.0,230.0,2:00 PM,2:22 PM
quantas,qf448,27 sep 2024,14.0,320.0,2:00 PM,2:22 PM
quantas,qf448,28 aug 2024,14.0,230.0,2:00 PM,2:45 PM
quantas,qf448,28 sep 2024,14.0,179.0,2:00 PM,2:45 PM
quantas,qf448,29 aug 2024,14.0,230.0,2:00 PM,2:09 PM
quantas,qf448,29 sep 2024,14.0,590.0,2:00 PM,2:09 PM
quantas,qf448,3 oct 2024,14.0,270.0,2:00 PM,2:09 PM
quantas,qf448,30 aug 2024,14.0,230.0,2:00 PM,2:06 PM
quantas,qf448,30 sep 2024,14.0,375.0,2:00 PM,2:06 PM
quantas,qf448,31 aug 2024,14.0,230.0,2:00 PM,2:03 PM
quantas,qf448,4 oct 2024,14.0,436.0,2:00 PM,2:03 PM
quantas,qf448,5 oct 2024,14.0,320.0,2:00 PM,2:03 PM
quantas,qf448,6 oct 2024,14.0,270.0,2:00 PM,2:03 PM
quantas,qf454,02 aug 2024,14.0,230.0,3:00 PM,3:11 PM
quantas,qf454,03 aug 2024,14.0,230.0,3:00 PM,3:06 PM
quantas,qf454,04 aug 2024,14.0,230.0,3:00 PM,4:26 PM
quantas,qf454,05 aug 2024,14.0,230.0,3:00 PM,3:27 PM
quantas,qf454,06 aug 2024,14.0,230.0,3:00 PM,3:06 PM
quantas,qf454,07 aug 2024,14.0,230.0,3:00 PM,3:15 PM
quantas,qf454,08 aug 2024,14.0,230.0,3:00 PM,3:13 PM
quantas,qf454,09 aug 2024,14.0,230.0,3:00 PM,3:24 PM
quantas,qf454,1 aug 2024,14.0,230.0,3:00 PM,3:17 PM
quantas,qf454,1 oct 2024,15.0,215.0,3:00 PM,3:17 PM
quantas,qf454,10 aug 2024,14.0,230.0,3:00 PM,3:00 PM
quantas,qf454,11 aug 2024,14.0,230.0,3:00 PM,3:17 PM
quantas,qf454,12 aug 2024,14.0,230.0,3:00 PM,3:17 PM
quantas,qf454,13 aug 2024,14.0,230.0,3:00 PM,3:39 PM
quantas,qf454,14 aug 2024,14.0,230.0,3:00 PM,3:23 PM
quantas,qf454,15 aug 2024,14.0,230.0,3:00 PM,3:19 PM
quantas,qf454,16 aug 2024,14.0,230.0,3:00 PM,3:18 PM
quantas,qf454,17 aug 2024,14.0,230.0,3:00 PM,3:18 PM
quantas,qf454,18 aug 2024,14.0,230.0,3:00 PM,3:15 PM
quantas,qf454,19 aug 2024,14.0,230.0,3:00 PM,3:15 PM
quantas,qf454,2 oct 2024,15.0,320.0,3:00 PM,3:15 PM
quantas,qf454,20 aug 2024,14.0,230.0,3:00 PM,3:19 PM
quantas,qf454,21 aug 2024,14.0,230.0,3:00 PM,3:30 PM
quantas,qf454,22 aug 2024,14.0,230.0,3:00 PM,3:10 PM
quantas,qf454,22 sep 2024,15.0,590.0,3:00 PM,3:10 PM
quantas,qf454,23 aug 2024,14.0,230.0,3:00 PM,3:17 PM
quantas,qf454,23 sep 2024,15.0,436.0,3:00 PM,3:17 PM
quantas,qf454,24 aug 2024,14.0,230.0,3:00 PM,3:13 PM
quantas,qf454,24 sep 2024,15.0,436.0,3:00 PM,3:13 PM
quantas,qf454,25 aug 2024,14.0,230.0,3:00 PM,3:34 PM
quantas,qf454,25 sep 2024,15.0,375.0,3:00 PM,3:34 PM
quantas,qf454,26 aug 2024,14.0,230.0,3:00 PM,3:13 PM
quantas,qf454,26 sep 2024,15.0,436.0,3:00 PM,3:13 PM
quantas,qf454,27 aug 2024,14.0,230.0,3:00 PM,3:11 PM
quantas,qf454,27 sep 2024,15.0,320.0,3:00 PM,3:11 PM
quantas,qf454,28 aug 2024,14.0,230.0,3:00 PM,3:34 PM
quantas,qf454,28 sep 2024,15.0,215.0,3:00 PM,3:34 PM
quantas,qf454,29 aug 2024,14.0,230.0,3:00 PM,3:16 PM
quantas,qf454,29 sep 2024,15.0,590.0,3:00 PM,3:16 PM
quantas,qf454,3 oct 2024,15.0,320.0,3:00 PM,3:16 PM
quantas,qf454,30 aug 2024,14.0,230.0,3:00 PM,3:14 PM
quantas,qf454,30 sep 2024,15.0,320.0,3:00 PM,3:14 PM
quantas,qf454,31 aug 2024,14.0,230.0,3:00 PM,3:10 PM
quantas,qf454,4 oct 2024,15.0,436.0,3:00 PM,3:10 PM
quantas,qf454,5 oct 2024,15.0,320.0,3:00 PM,3:10 PM
quantas,qf454,6 oct 2024,15.0,270.0,3:00 PM,3:10 PM
quantas,qf462,02 aug 2024,14.0,230.0,3:55 PM,4:11 PM
quantas,qf462,03 aug 2024,14.0,230.0,4:00 PM,4:03 PM
quantas,qf462,04 aug 2024,14.0,230.0,4:00 PM,4:09 PM
quantas,qf462,05 aug 2024,14.0,230.0,3:55 PM,4:14 PM
quantas,qf462,06 aug 2024,14.0,230.0,3:55 PM,4:09 PM
quantas,qf462,07 aug 2024,14.0,230.0,4:00 PM,4:13 PM
quantas,qf462,08 aug 2024,14.0,230.0,3:55 PM,4:27 PM
quantas,qf462,09 aug 2024,14.0,230.0,3:55 PM,4:27 PM
quantas,qf462,1 aug 2024,14.0,230.0,3:55 PM,4:06 PM
quantas,qf462,1 oct 2024,15.0,179.0,3:55 PM,4:06 PM
quantas,qf462,10 aug 2024,14.0,230.0,4:00 PM,4:00 PM
quantas,qf462,11 aug 2024,14.0,230.0,4:00 PM,4:17 PM
quantas,qf462,12 aug 2024,14.0,230.0,3:55 PM,4:15 PM
quantas,qf462,13 aug 2024,14.0,230.0,3:55 PM,4:39 PM
quantas,qf462,14 aug 2024,14.0,230.0,4:00 PM,4:25 PM
quantas,qf462,15 aug 2024,14.0,230.0,3:55 PM,4:25 PM
quantas,qf462,16 aug 2024,14.0,230.0,3:55 PM,4:00 PM
quantas,qf462,17 aug 2024,14.0,230.0,4:00 PM,4:14 PM
quantas,qf462,18 aug 2024,14.0,230.0,4:00 PM,4:07 PM
quantas,qf462,19 aug 2024,14.0,230.0,3:55 PM,4:34 PM
quantas,qf462,2 oct 2024,16.0,270.0,3:55 PM,4:34 PM
quantas,qf462,20 aug 2024,14.0,230.0,3:55 PM,4:34 PM
quantas,qf462,21 aug 2024,14.0,230.0,4:00 PM,4:15 PM
quantas,qf462,22 aug 2024,14.0,230.0,3:55 PM,4:30 PM
quantas,qf462,22 sep 2024,16.0,508.0,3:55 PM,4:30 PM
quantas,qf462,23 aug 2024,14.0,230.0,3:55 PM,4:30 PM
quantas,qf462,23 sep 2024,15.0,375.0,3:55 PM,4:30 PM
quantas,qf462,24 aug 2024,14.0,230.0,4:00 PM,4:07 PM
quantas,qf462,24 sep 2024,15.0,436.0,4:00 PM,4:07 PM
quantas,qf462,25 aug 2024,14.0,230.0,4:00 PM,4:41 PM
quantas,qf462,25 sep 2024,16.0,320.0,4:00 PM,4:41 PM
quantas,qf462,26 aug 2024,14.0,230.0,4:00 PM,4:41 PM
quantas,qf462,26 sep 2024,16.0,436.0,4:00 PM,4:41 PM
quantas,qf462,27 aug 2024,14.0,230.0,3:55 PM,4:12 PM
quantas,qf462,27 sep 2024,15.0,179.0,3:55 PM,4:12 PM
quantas,qf462,28 aug 2024,14.0,230.0,4:00 PM,4:48 PM
quantas,qf462,28 sep 2024,16.0,215.0,4:00 PM,4:48 PM
quantas,qf462,29 aug 2024,14.0,230.0,3:55 PM,4:44 PM
quantas,qf462,29 sep 2024,16.0,590.0,3:55 PM,4:44 PM
quantas,qf462,3 oct 2024,16.0,215.0,3:55 PM,4:44 PM
quantas,qf462,30 aug 2024,14.0,230.0,3:55 PM,4:19 PM
quantas,qf462,30 sep 2024,15.0,270.0,3:55 PM,4:19 PM
quantas,qf462,31 aug 2024,14.0,230.0,4:00 PM,4:20 PM
quantas,qf462,4 oct 2024,15.0,436.0,4:00 PM,4:20 PM
quantas,qf462,5 oct 2024,16.0,320.0,4:00 PM,4:20 PM
quantas,qf462,6 oct 2024,16.0,270.0,4:00 PM,4:20 PM
quantas,qf464,02 aug 2024,14.0,230.0,4:15 PM,4:58 PM
quantas,qf464,03 aug 2024,14.0,230.0,4:15 PM,4:58 PM
quantas,qf464,04 aug 2024,14.0,230.0,4:15 PM,4:41 PM
quantas,qf464,05 aug 2024,14.0,230.0,4:15 PM,4:41 PM
quantas,qf464,06 aug 2024,14.0,230.0,4:15 PM,4:41 PM
quantas,qf464,07 aug 2024,14.0,230.0,4:15 PM,4:33 PM
quantas,qf464,08 aug 2024,14.0,230.0,4:15 PM,4:35 PM
quantas,qf464,09 aug 2024,14.0,230.0,4:15 PM,4:36 PM
quantas,qf464,1 aug 2024,14.0,230.0,4:15 PM,4:40 PM
quantas,qf464,1 oct 2024,16.0,179.0,4:15 PM,4:40 PM
quantas,qf464,10 aug 2024,14.0,230.0,4:15 PM,4:40 PM
quantas,qf464,11 aug 2024,14.0,230.0,4:15 PM,4:29 PM
quantas,qf464,12 aug 2024,14.0,230.0,4:15 PM,4:23 PM
quantas,qf464,13 aug 2024,14.0,230.0,4:15 PM,4:36 PM
quantas,qf464,14 aug 2024,14.0,230.0,4:15 PM,4:43 PM
quantas,qf464,15 aug 2024,14.0,230.0,4:15 PM,4:27 PM
quantas,qf464,16 aug 2024,14.0,230.0,4:15 PM,4:38 PM
quantas,qf464,17 aug 2024,14.0,230.0,4:15 PM,4:38 PM
quantas,qf464,18 aug 2024,14.0,230.0,4:15 PM,4:51 PM
quantas,qf464,19 aug 2024,14.0,230.0,4:15 PM,4:45 PM
quantas,qf464,2 oct 2024,16.0,179.0,4:15 PM,4:45 PM
quantas,qf464,20 aug 2024,14.0,230.0,4:15 PM,4:41 PM
quantas,qf464,21 aug 2024,14.0,230.0,4:15 PM,4:41 PM
quantas,qf464,22 aug 2024,14.0,230.0,4:15 PM,4:40 PM
quantas,qf464,22 sep 2024,16.0,436.0,4:15 PM,4:40 PM
quantas,qf464,23 aug 2024,14.0,230.0,4:15 PM,4:37 PM
quantas,qf464,23 sep 2024,16.0,436.0,4:15 PM,4:37 PM
quantas,qf464,24 aug 2024,14.0,230.0,4:15 PM,4:37 PM
quantas,qf464,24 sep 2024,16.0,508.0,4:15 PM,4:37 PM
quantas,qf464,25 aug 2024,14.0,230.0,4:15 PM,4:51 PM
quantas,qf464,25 sep 2024,16.0,320.0,4:15 PM,4:51 PM
quantas,qf464,26 aug 2024,14.0,230.0,4:15 PM,4:58 PM
quantas,qf464,26 sep 2024,16.0,436.0,4:15 PM,4:58 PM
quantas,qf464,27 aug 2024,14.0,230.0,4:15 PM,4:46 PM
quantas,qf464,27 sep 2024,16.0,179.0,4:15 PM,4:46 PM
quantas,qf464,28 aug 2024,14.0,230.0,4:15 PM,5:16 PM
quantas,qf464,28 sep 2024,16.0,230.0,4:15 PM,5:16 PM
quantas,qf464,29 aug 2024,14.0,230.0,4:15 PM,4:56 PM
quantas,qf464,29 sep 2024,16.0,230.0,4:15 PM,4:56 PM
quantas,qf464,3 oct 2024,16.0,179.0,4:15 PM,4:56 PM
quantas,qf464,30 aug 2024,14.0,230.0,4:35 PM,5:00 PM
quantas,qf464,30 sep 2024,16.0,270.0,4:35 PM,5:00 PM
quantas,qf464,31 aug 2024,14.0,230.0,4:15 PM,5:00 PM
quantas,qf464,4 oct 2024,16.0,320.0,4:15 PM,5:00 PM
quantas,qf464,5 oct 2024,16.0,230.0,4:15 PM,5:00 PM
quantas,qf464,6 oct 2024,16.0,270.0,4:15 PM,5:00 PM
quantas,qf466,02 aug 2024,14.0,230.0,4:30 PM,4:44 PM
quantas,qf466,03 aug 2024,14.0,230.0,4:30 PM,4:44 PM
quantas,qf466,04 aug 2024,14.0,230.0,4:30 PM,4:39 PM
quantas,qf466,05 aug 2024,14.0,230.0,4:30 PM,4:37 PM
quantas,qf466,06 aug 2024,14.0,230.0,4:30 PM,4:58 PM
quantas,qf466,07 aug 2024,14.0,230.0,4:30 PM,4:40 PM
quantas,qf466,08 aug 2024,14.0,230.0,4:30 PM,4:57 PM
quantas,qf466,09 aug 2024,14.0,230.0,4:30 PM,4:40 PM
quantas,qf466,1 aug 2024,14.0,230.0,4:30 PM,4:55 PM
quantas,qf466,1 oct 2024,16.0,179.0,4:30 PM,4:55 PM
quantas,qf466,10 aug 2024,14.0,230.0,4:30 PM,4:55 PM
quantas,qf466,11 aug 2024,14.0,230.0,4:30 PM,4:51 PM
quantas,qf466,12 aug 2024,14.0,230.0,4:30 PM,5:16 PM
quantas,qf466,13 aug 2024,14.0,230.0,4:30 PM,4:43 PM
quantas,qf466,14 aug 2024,14.0,230.0,4:30 PM,4:59 PM
quantas,qf466,15 aug 2024,14.0,230.0,4:30 PM,4:59 PM
quantas,qf466,16 aug 2024,14.0,230.0,4:10 PM,4:44 PM
quantas,qf466,17 aug 2024,14.0,230.0,4:10 PM,4:44 PM
quantas,qf466,18 aug 2024,14.0,230.0,4:30 PM,5:48 PM
quantas,qf466,19 aug 2024,14.0,230.0,4:30 PM,5:48 PM
quantas,qf466,2 oct 2024,16.0,179.0,4:30 PM,5:48 PM
quantas,qf466,20 aug 2024,14.0,230.0,4:30 PM,4:44 PM
quantas,qf466,21 aug 2024,14.0,230.0,4:30 PM,4:53 PM
quantas,qf466,22 aug 2024,14.0,230.0,4:30 PM,4:49 PM
quantas,qf466,22 sep 2024,16.0,436.0,4:30 PM,4:49 PM
quantas,qf466,23 aug 2024,14.0,230.0,4:10 PM,4:24 PM
quantas,qf466,23 sep 2024,16.0,436.0,4:10 PM,4:24 PM
quantas,qf466,24 aug 2024,14.0,230.0,4:10 PM,4:24 PM
quantas,qf466,24 sep 2024,16.0,508.0,4:10 PM,4:24 PM
quantas,qf466,25 aug 2024,14.0,230.0,4:30 PM,5:18 PM
quantas,qf466,25 sep 2024,16.0,270.0,4:30 PM,5:18 PM
quantas,qf466,26 aug 2024,14.0,230.0,4:30 PM,4:48 PM
quantas,qf466,26 sep 2024,16.0,508.0,4:30 PM,4:48 PM
quantas,qf466,27 aug 2024,14.0,230.0,4:30 PM,4:48 PM
quantas,qf466,27 sep 2024,16.0,179.0,4:30 PM,4:48 PM
quantas,qf466,28 aug 2024,14.0,230.0,4:30 PM,5:10 PM
quantas,qf466,28 sep 2024,16.0,230.0,4:30 PM,5:10 PM
quantas,qf466,29 aug 2024,14.0,230.0,4:30 PM,4:59 PM
quantas,qf466,29 sep 2024,16.0,590.0,4:30 PM,4:59 PM
quantas,qf466,3 oct 2024,16.0,179.0,4:30 PM,4:59 PM
quantas,qf466,30 aug 2024,14.0,230.0,4:10 PM,4:31 PM
quantas,qf466,30 sep 2024,16.0,270.0,4:10 PM,4:31 PM
quantas,qf466,31 aug 2024,14.0,230.0,4:10 PM,4:31 PM
quantas,qf466,4 oct 2024,16.0,320.0,4:10 PM,4:31 PM
quantas,qf466,5 oct 2024,16.0,230.0,4:10 PM,4:31 PM
quantas,qf466,6 oct 2024,16.0,270.0,4:10 PM,4:31 PM
quantas,qf470,02 aug 2024,14.0,230.0,5:00 PM,5:09 PM
quantas,qf470,03 aug 2024,14.0,230.0,5:00 PM,5:21 PM
quantas,qf470,04 aug 2024,14.0,230.0,5:00 PM,5:07 PM
quantas,qf470,05 aug 2024,14.0,230.0,5:00 PM,5:05 PM
quantas,qf470,06 aug 2024,14.0,230.0,5:00 PM,5:08 PM
quantas,qf470,07 aug 2024,14.0,230.0,5:00 PM,5:14 PM
quantas,qf470,08 aug 2024,14.0,230.0,5:00 PM,5:13 PM
quantas,qf470,09 aug 2024,14.0,230.0,5:00 PM,5:40 PM
quantas,qf470,1 aug 2024,14.0,230.0,5:00 PM,5:54 PM
quantas,qf470,1 oct 2024,17.0,179.0,5:00 PM,5:54 PM
quantas,qf470,10 aug 2024,14.0,230.0,5:00 PM,5:03 PM
quantas,qf470,11 aug 2024,14.0,230.0,5:00 PM,5:06 PM
quantas,qf470,12 aug 2024,14.0,230.0,5:00 PM,5:14 PM
quantas,qf470,13 aug 2024,14.0,230.0,5:00 PM,5:29 PM
quantas,qf470,14 aug 2024,14.0,230.0,5:00 PM,5:14 PM
quantas,qf470,15 aug 2024,14.0,230.0,5:00 PM,5:34 PM
quantas,qf470,16 aug 2024,14.0,230.0,5:00 PM,5:09 PM
quantas,qf470,17 aug 2024,14.0,230.0,5:00 PM,5:04 PM
quantas,qf470,18 aug 2024,14.0,230.0,5:00 PM,6:15 PM
quantas,qf470,19 aug 2024,14.0,230.0,5:00 PM,5:30 PM
quantas,qf470,2 oct 2024,17.0,270.0,5:00 PM,5:30 PM
quantas,qf470,20 aug 2024,14.0,230.0,5:00 PM,5:09 PM
quantas,qf470,21 aug 2024,14.0,230.0,5:00 PM,5:15 PM
quantas,qf470,22 aug 2024,14.0,230.0,5:00 PM,5:15 PM
quantas,qf470,22 sep 2024,17.0,508.0,5:00 PM,5:15 PM
quantas,qf470,23 aug 2024,14.0,230.0,5:00 PM,5:43 PM
quantas,qf470,23 sep 2024,17.0,508.0,5:00 PM,5:43 PM
quantas,qf470,24 aug 2024,14.0,230.0,5:00 PM,5:05 PM
quantas,qf470,24 sep 2024,17.0,681.0,5:00 PM,5:05 PM
quantas,qf470,25 aug 2024,14.0,230.0,5:00 PM,7:01 PM
quantas,qf470,25 sep 2024,17.0,375.0,5:00 PM,7:01 PM
quantas,qf470,26 aug 2024,14.0,230.0,5:00 PM,5:06 PM
quantas,qf470,26 sep 2024,17.0,508.0,5:00 PM,5:06 PM
quantas,qf470,27 aug 2024,14.0,230.0,5:00 PM,5:07 PM
quantas,qf470,27 sep 2024,17.0,179.0,5:00 PM,5:07 PM
quantas,qf470,28 aug 2024,14.0,230.0,5:00 PM,6:40 PM
quantas,qf470,28 sep 2024,17.0,320.0,5:00 PM,6:40 PM
quantas,qf470,29 aug 2024,14.0,230.0,5:00 PM,6:40 PM
quantas,qf470,29 sep 2024,17.0,590.0,5:00 PM,6:40 PM
quantas,qf470,3 oct 2024,17.0,215.0,5:00 PM,6:40 PM
quantas,qf470,30 aug 2024,14.0,230.0,5:00 PM,5:59 PM
quantas,qf470,30 sep 2024,17.0,215.0,5:00 PM,5:59 PM
quantas,qf470,31 aug 2024,14.0,230.0,5:00 PM,6:31 PM
quantas,qf470,4 oct 2024,17.0,270.0,5:00 PM,6:31 PM
quantas,qf470,5 oct 2024,17.0,320.0,5:00 PM,6:31 PM
quantas,qf470,6 oct 2024,17.0,270.0,5:00 PM,6:31 PM
quantas,qf472,02 aug 2024,14.0,230.0,5:15 PM,5:25 PM
quantas,qf472,03 aug 2024,14.0,230.0,5:15 PM,5:25 PM
quantas,qf472,04 aug 2024,14.0,230.0,5:15 PM,5:46 PM
quantas,qf472,05 aug 2024,14.0,230.0,5:15 PM,5:18 PM
quantas,qf472,06 aug 2024,14.0,230.0,5:15 PM,5:23 PM
quantas,qf472,07 aug 2024,14.0,230.0,5:15 PM,5:27 PM
quantas,qf472,08 aug 2024,14.0,230.0,6:10 PM,6:28 PM
quantas,qf472,09 aug 2024,14.0,230.0,5:15 PM,5:24 PM
quantas,qf472,1 aug 2024,14.0,230.0,6:10 PM,6:24 PM
quantas,qf472,1 oct 2024,17.0,230.0,6:10 PM,6:24 PM
quantas,qf472,10 aug 2024,14.0,230.0,6:10 PM,6:24 PM
quantas,qf472,11 aug 2024,14.0,230.0,5:15 PM,5:36 PM
quantas,qf472,12 aug 2024,14.0,230.0,5:15 PM,5:32 PM
quantas,qf472,13 aug 2024,14.0,230.0,5:15 PM,5:20 PM
quantas,qf472,14 aug 2024,14.0,230.0,5:15 PM,5:23 PM
quantas,qf472,15 aug 2024,14.0,230.0,6:10 PM,6:51 PM
quantas,qf472,16 aug 2024,14.0,230.0,5:15 PM,5:23 PM
quantas,qf472,17 aug 2024,14.0,230.0,5:15 PM,5:23 PM
quantas,qf472,18 aug 2024,14.0,230.0,5:15 PM,6:31 PM
quantas,qf472,19 aug 2024,14.0,230.0,5:15 PM,5:48 PM
quantas,qf472,2 oct 2024,17.0,179.0,5:15 PM,5:48 PM
quantas,qf472,20 aug 2024,14.0,230.0,5:15 PM,5:25 PM
quantas,qf472,21 aug 2024,14.0,230.0,5:15 PM,5:46 PM
quantas,qf472,22 aug 2024,14.0,230.0,6:10 PM,6:22 PM
quantas,qf472,22 sep 2024,17.0,436.0,6:10 PM,6:22 PM
quantas,qf472,23 aug 2024,14.0,230.0,5:15 PM,5:51 PM
quantas,qf472,23 sep 2024,17.0,230.0,5:15 PM,5:51 PM
quantas,qf472,24 aug 2024,14.0,230.0,5:15 PM,5:51 PM
quantas,qf472,24 sep 2024,17.0,230.0,5:15 PM,5:51 PM
quantas,qf472,25 aug 2024,14.0,230.0,5:15 PM,5:26 PM
quantas,qf472,25 sep 2024,17.0,375.0,5:15 PM,5:26 PM
quantas,qf472,26 aug 2024,14.0,230.0,5:15 PM,5:36 PM
quantas,qf472,26 sep 2024,17.0,230.0,5:15 PM,5:36 PM
quantas,qf472,27 aug 2024,14.0,230.0,5:15 PM,5:36 PM
quantas,qf472,27 sep 2024,17.0,179.0,5:15 PM,5:36 PM
quantas,qf472,28 aug 2024,14.0,230.0,5:15 PM,6:29 PM
quantas,qf472,28 sep 2024,17.0,230.0,5:15 PM,6:29 PM
quantas,qf472,29 aug 2024,14.0,230.0,6:10 PM,6:38 PM
quantas,qf472,29 sep 2024,17.0,230.0,6:10 PM,6:38 PM
quantas,qf472,3 oct 2024,17.0,230.0,6:10 PM,6:38 PM
quantas,qf472,30 aug 2024,14.0,230.0,5:15 PM,5:28 PM
quantas,qf472,30 sep 2024,17.0,215.0,5:15 PM,5:28 PM
quantas,qf472,31 aug 2024,14.0,230.0,5:15 PM,5:28 PM
quantas,qf472,4 oct 2024,17.0,270.0,5:15 PM,5:28 PM
quantas,qf472,5 oct 2024,17.0,230.0,5:15 PM,5:28 PM
quantas,qf472,6 oct 2024,17.0,270.0,5:15 PM,5:28 PM
quantas,qf478,02 aug 2024,14.0,230.0,6:00 PM,6:46 PM
quantas,qf478,03 aug 2024,14.0,230.0,6:00 PM,6:04 PM
quantas,qf478,04 aug 2024,14.0,230.0,6:00 PM,7:02 PM
quantas,qf478,05 aug 2024,14.0,230.0,6:00 PM,6:43 PM
quantas,qf478,06 aug 2024,14.0,230.0,6:00 PM,6:03 PM
quantas,qf478,07 aug 2024,14.0,230.0,6:00 PM,6:16 PM
quantas,qf478,08 aug 2024,14.0,230.0,6:00 PM,6:37 PM
quantas,qf478,09 aug 2024,14.0,230.0,6:00 PM,6:20 PM
quantas,qf478,1 aug 2024,14.0,230.0,6:00 PM,6:14 PM
quantas,qf478,1 oct 2024,18.0,375.0,6:00 PM,6:14 PM
quantas,qf478,10 aug 2024,14.0,230.0,6:00 PM,6:02 PM
quantas,qf478,11 aug 2024,14.0,230.0,6:00 PM,6:44 PM
quantas,qf478,12 aug 2024,14.0,230.0,6:00 PM,6:16 PM
quantas,qf478,13 aug 2024,14.0,230.0,6:00 PM,6:10 PM
quantas,qf478,14 aug 2024,14.0,230.0,6:00 PM,6:13 PM
quantas,qf478,15 aug 2024,14.0,230.0,6:00 PM,6:22 PM
quantas,qf478,16 aug 2024,14.0,230.0,6:00 PM,8:42 PM
quantas,qf478,17 aug 2024,14.0,230.0,6:00 PM,7:29 PM
quantas,qf478,18 aug 2024,14.0,230.0,6:00 PM,6:42 PM
quantas,qf478,19 aug 2024,14.0,230.0,6:00 PM,6:11 PM
quantas,qf478,2 oct 2024,18.0,215.0,6:00 PM,6:11 PM
quantas,qf478,20 aug 2024,14.0,230.0,6:00 PM,6:37 PM
quantas,qf478,21 aug 2024,14.0,230.0,6:00 PM,6:16 PM
quantas,qf478,22 aug 2024,14.0,230.0,6:00 PM,6:36 PM
